feature_combination,features,feature_count,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,svr_regressor,800,200,0.6830927866929581,0.6402365776111326,0.4594082351839595,0.5947246494524346
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,xgboost_regressor,800,200,0.6857963170586691,0.6458344293992521,0.46726998207828796,0.5923043352039147
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,catboost_regressor,800,200,0.6834045264824794,0.6299177182986363,0.45638448637844864,0.5937843538445909
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,graph_neural_network,800,200,0.6770247365467799,0.6296769424144093,0.4532599459460873,0.6145014657644923
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,mlp_regressor,800,200,0.5199489491892447,0.5258139446047203,0.3732153931423055,0.6689066334354319
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,ridge_regressor,800,200,0.5363149804931504,0.5319836404927053,0.37613113840122975,0.5834852982937683
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,decision_tree_regressor,800,200,0.2362133425490584,0.21705185650775907,0.14645198595624193,0.7536418461356591
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,random_forest_regressor,800,200,0.5913320386143142,0.5813007063106685,0.402473388671511,0.5605624896381597
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,extra_trees_regressor,800,200,0.5811595174974173,0.5731044460792195,0.3967424410936254,0.5657071622365668
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,gradient_boosting_regressor,800,200,0.5924058074371313,0.5843938045166072,0.4069978209698418,0.549403906465538
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,adaboost_regressor,800,200,0.5304667751216612,0.5204804134647869,0.36705413130834486,0.5793050301813636
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,svr_regressor,800,200,0.6468755934243064,0.6480813265968841,0.46521218320836416,0.519058182966676
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,xgboost_regressor,800,200,0.6100382354241402,0.6046609479988744,0.4228836054839809,0.5451850908599071
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,catboost_regressor,800,200,0.6124243950534526,0.6056239785751172,0.42600043662283094,0.5387749885393027
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,graph_neural_network,800,200,0.5827965233637932,0.5786913734642913,0.41152225326817254,0.5683079166124003
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,mlp_regressor,800,200,0.7810830118746821,0.7632819045092559,0.567264687383969,0.5335871498683401
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,ridge_regressor,800,200,0.7936418708723376,0.7718493751216265,0.5641489529210166,0.506288318053036
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,decision_tree_regressor,800,200,0.7074842515526566,0.6795111521410195,0.4871616747864162,0.5772868421514167
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,random_forest_regressor,800,200,0.7592581990708629,0.7564342281815886,0.5542992117155544,0.5122530133667155
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,extra_trees_regressor,800,200,0.7490438844963461,0.7495775516221651,0.5486707881695759,0.5219195005039509
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,gradient_boosting_regressor,800,200,0.7856009113475734,0.7742884379274946,0.5692748386503899,0.4878181583547194
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,adaboost_regressor,800,200,0.7559018572269234,0.7432656631512412,0.5429946018607392,0.5168655175995822
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,svr_regressor,800,200,0.8320414070693593,0.8181233166756345,0.6156088253413908,0.4381548012828999
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,xgboost_regressor,800,200,0.8002316688093786,0.7885935562842962,0.583647420205299,0.4720730504377084
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,catboost_regressor,800,200,0.8014134861615396,0.7879890407180201,0.5885722908080301,0.4709992457326119
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,graph_neural_network,800,200,0.7912424864749676,0.7718193743491067,0.5696768689036741,0.4978602805976057
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,mlp_regressor,800,200,0.7225763260885283,0.6927697990069908,0.5090289533466722,0.5757514366853279
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,ridge_regressor,800,200,0.7315062025533354,0.7082167190197542,0.5102361366352414,0.5510515091304585
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,decision_tree_regressor,800,200,0.6300140798604181,0.586585230026113,0.42160437584217136,0.6197480678005735
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,random_forest_regressor,800,200,0.7111062372352418,0.6928238013493514,0.505709199303107,0.5511567344985732
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,extra_trees_regressor,800,200,0.6941652705235029,0.6784741789320564,0.4964541274240765,0.5641419402267376
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,gradient_boosting_regressor,800,200,0.7513066386235087,0.7404763682874875,0.547256424151363,0.5168215218729016
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,adaboost_regressor,800,200,0.6870595442695416,0.6743956319148233,0.4883045130358217,0.5697510049574248
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,svr_regressor,800,200,0.7878052505027509,0.7760819126839869,0.5726072732113158,0.4864862055337309
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,xgboost_regressor,800,200,0.7492364782737119,0.7325012723663553,0.5394097327756634,0.5208612184697717
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,catboost_regressor,800,200,0.7480904504786855,0.7346508656053251,0.5354863870878135,0.519851508395568
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,graph_neural_network,800,200,0.7396363284114919,0.7246026797635678,0.5282432873563984,0.5259800168904059
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,mlp_regressor,800,200,0.7420790570533834,0.7065641728549579,0.5190698699729349,0.7977031137484197
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,ridge_regressor,800,200,0.7773380373606377,0.7589626509017634,0.5622125560561256,0.705742138093635
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,decision_tree_regressor,800,200,0.6766193822747975,0.6440925599622003,0.4724722413837499,0.8229217390510878
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,random_forest_regressor,800,200,0.7654153674682517,0.7535549467604924,0.565832921321848,0.7023628702545549
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,extra_trees_regressor,800,200,0.7503944236448798,0.7416017455261743,0.5568825738593679,0.7198090574400609
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,gradient_boosting_regressor,800,200,0.7779512079981922,0.7714911238526355,0.5788058968573528,0.6815029949050457
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,adaboost_regressor,800,200,0.7740306020114873,0.7753892312781449,0.5794090093568968,0.6933545952489253
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,svr_regressor,800,200,0.8042352901329305,0.7901533283523724,0.5949969748512777,0.6444628708969179
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,xgboost_regressor,800,200,0.766028951205109,0.7560915425171884,0.5657323556200223,0.6942914913649754
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,catboost_regressor,800,200,0.8118376888120082,0.7975876089970712,0.6086739102995619,0.635567244333089
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,graph_neural_network,800,200,0.7843166728236151,0.7702400766255011,0.5735764803624207,0.6939201558917155
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,mlp_regressor,800,200,0.7913554821483246,0.7481057795851093,0.554664384923609,0.4247309927910425
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,ridge_regressor,800,200,0.8048993983302871,0.7682195453368196,0.573577399227706,0.41247740160582774
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,decision_tree_regressor,800,200,0.6781515878064919,0.6364984617244945,0.467068413839164,0.5030487311895749
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,random_forest_regressor,800,200,0.8075296362045823,0.76800578454183,0.5800158721822922,0.3988694523337336
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,extra_trees_regressor,800,200,0.8043282353343747,0.7611924404657386,0.5722695844088056,0.4039534740453141
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,gradient_boosting_regressor,800,200,0.8236617524597278,0.7878157849532917,0.5965144591284193,0.37650609443472743
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,adaboost_regressor,800,200,0.8230565342215382,0.7920372567765209,0.6038429898755063,0.3814034797787487
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,svr_regressor,800,200,0.8592112491518336,0.8271665221783162,0.6373585219340754,0.3432580620164466
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,xgboost_regressor,800,200,0.8219801726543793,0.788679078549899,0.600136100165374,0.3797794793254779
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,catboost_regressor,800,200,0.8352630346610214,0.7928972915710282,0.6082847924985222,0.3661262849357303
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,graph_neural_network,800,200,0.809932746786543,0.7728435288494903,0.5804182767419538,0.41127315285359384
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,mlp_regressor,800,200,0.6496839877740351,0.6213975523517988,0.44267682512679907,0.6610726208049327
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,ridge_regressor,800,200,0.6825689134057026,0.638047842314639,0.45688844451270044,0.6046238658318046
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,decision_tree_regressor,800,200,0.5052815515215853,0.3998122919428796,0.2713500527491125,0.7777540242764156
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,random_forest_regressor,800,200,0.6770418189358819,0.6388031735153137,0.46041615145246323,0.618271798666655
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,extra_trees_regressor,800,200,0.6740148380289317,0.6180124384405321,0.43995545120183926,0.6239285165743191
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,gradient_boosting_regressor,800,200,0.7318009859101526,0.6789812427945069,0.490552847880722,0.5585837155865789
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,adaboost_regressor,800,200,0.6804029565239224,0.6337566312432601,0.45913321679438596,0.6032075991079464
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,svr_regressor,800,200,0.696383232942858,0.6541835769610311,0.4651533579144303,0.5854567362391275
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,xgboost_regressor,800,200,0.7219784618463886,0.6643681718396439,0.4801713103151345,0.5704875916375246
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,catboost_regressor,800,200,0.7118645880488846,0.6623984600889268,0.47755072801702503,0.5773910037824732
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,graph_neural_network,800,200,0.7214389647164642,0.6762997045200158,0.48773068232891187,0.5835293052998689
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,mlp_regressor,800,200,0.5857872772411816,0.579613152730804,0.40629402039010143,0.6274200727210055
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,ridge_regressor,800,200,0.5905170877819069,0.5922038024842204,0.4151417991068372,0.5567236056528039
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,decision_tree_regressor,800,200,0.48335935477281516,0.4747538065756895,0.3311553772298949,0.6259126995254204
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,random_forest_regressor,800,200,0.6488930993522278,0.630577270842715,0.45163888631337185,0.5424685330527709
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,extra_trees_regressor,800,200,0.6522745156307262,0.6376237445684165,0.45857634917081236,0.543618785432566
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,gradient_boosting_regressor,800,200,0.6479487590736547,0.6435114315026107,0.46108992266988497,0.5308317275617573
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,adaboost_regressor,800,200,0.60197154251866,0.595740013231762,0.4203877312899626,0.5461332056504148
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,svr_regressor,800,200,0.689358026450983,0.6845107332313748,0.4975870098764197,0.4923081527934207
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,xgboost_regressor,800,200,0.652779150794675,0.6538835108163653,0.4626986097092915,0.5225929621326719
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,catboost_regressor,800,200,0.6466793729334953,0.6405150863685846,0.4573698338912575,0.5210405563254257
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,graph_neural_network,800,200,0.6342937716786089,0.6257171165327051,0.45173942925333477,0.5366158129292032
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,mlp_regressor,800,200,0.7816492507982304,0.767473012430286,0.5681692554538584,0.5313433771846169
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,ridge_regressor,800,200,0.7845905829276687,0.7802330910023129,0.5780189966593207,0.49822656259091247
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,decision_tree_regressor,800,200,0.63259721487931,0.6272968325827324,0.45894648808802824,0.646328019155665
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,random_forest_regressor,800,200,0.7902689243806348,0.781392620860207,0.5784210269126048,0.4902575590072907
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,extra_trees_regressor,800,200,0.7922467191416463,0.7833854221748414,0.5807327008689888,0.4919307623894105
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,gradient_boosting_regressor,800,200,0.8046597528628776,0.7985095616214364,0.6002311681532712,0.4668198968141896
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,adaboost_regressor,800,200,0.7880340870543509,0.7790034986503784,0.5763158164066133,0.4917402052192123
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,svr_regressor,800,200,0.8561425018781784,0.8440852351950436,0.6408362237349727,0.4156805232123229
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,xgboost_regressor,800,200,0.7881994082007855,0.7816018762485334,0.5775164588427154,0.48463898653342663
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,catboost_regressor,800,200,0.8122012817313492,0.8004956127622539,0.5962108656204295,0.4649868921467932
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,graph_neural_network,800,200,0.8334234078387018,0.8153534953527346,0.6153073026514277,0.4877432963161326
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,mlp_regressor,800,200,0.6774905437884874,0.6554511803056042,0.4708014825419814,0.5881672642746675
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,ridge_regressor,800,200,0.7227330175823584,0.7062448834910551,0.5127511018197605,0.5544203807511967
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,decision_tree_regressor,800,200,0.5653742852988514,0.553069625615052,0.39138872764461,0.660866976571021
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,random_forest_regressor,800,200,0.7384303539242352,0.7140197207259329,0.5263319138161638,0.5427502782472535
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,extra_trees_regressor,800,200,0.7305168786462048,0.7013944231015169,0.5166744475076103,0.5514691578762417
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,gradient_boosting_regressor,800,200,0.7444136952644385,0.7358591680156462,0.5410193104937555,0.5240014945751109
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,adaboost_regressor,800,200,0.7131487382769681,0.7080635443051204,0.517865479550277,0.550899040666801
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,svr_regressor,800,200,0.7731623653735789,0.7382502717301734,0.5440372687151785,0.5010053031611482
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,xgboost_regressor,800,200,0.7592284188113435,0.7485317176896278,0.5558073057787281,0.5165629451357451
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,catboost_regressor,800,200,0.738771968141432,0.7224500863944671,0.5337762107623404,0.5293105150740155
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,graph_neural_network,800,200,0.7440463928693302,0.7315547313099774,0.5364923731616211,0.5256162984741194
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,mlp_regressor,800,200,0.7188922309004306,0.6965790459156043,0.5021748320662308,0.7751046319391425
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,ridge_regressor,800,200,0.775589614681554,0.7614369943084282,0.5560780482447629,0.7125606154789066
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,decision_tree_regressor,800,200,0.6848627765089663,0.6581011522265986,0.48429487902154017,0.8062217642247511
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,random_forest_regressor,800,200,0.7922137066981296,0.7759612926018693,0.5854432331778437,0.6835969675833805
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,extra_trees_regressor,800,200,0.7850483693807154,0.7682645020474003,0.5797109881737834,0.6973994435926948
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,gradient_boosting_regressor,800,200,0.8094065906518316,0.8003147119454289,0.6065620305612238,0.639993264738924
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,adaboost_regressor,800,200,0.7924083050537808,0.7908243187648636,0.6015860222133845,0.6712549431718675
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,svr_regressor,800,200,0.8353812313303292,0.8216027655711837,0.6264740395226964,0.606478304769735
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,xgboost_regressor,800,200,0.807740318309841,0.793430202054621,0.5992207343279536,0.6435102554374516
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,catboost_regressor,800,200,0.7941886295912637,0.7750935098429996,0.5784036340500505,0.6595820729102836
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,graph_neural_network,800,200,0.7727442569962621,0.763444820104015,0.5703583779040009,0.7044242544148607
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,mlp_regressor,800,200,0.7784047611672158,0.7468037138303653,0.5530547666849625,0.4701332184072197
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,ridge_regressor,800,200,0.8156862817527161,0.7750598907764883,0.5862531428570475,0.39608555618371727
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,decision_tree_regressor,800,200,0.6842891307832812,0.6189033056243002,0.4499845767203813,0.5005690292037319
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,random_forest_regressor,800,200,0.7917892290034284,0.7523817455227794,0.5704587638903282,0.40635504759958946
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,extra_trees_regressor,800,200,0.7895657297516078,0.7453013879624205,0.5605998521786182,0.40811642163785067
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,gradient_boosting_regressor,800,200,0.8153567042165196,0.7763192043722342,0.5919874078322259,0.3849234116172584
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,adaboost_regressor,800,200,0.8167308369349291,0.7774177083412478,0.5929582912284354,0.38308511663016787
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,svr_regressor,800,200,0.8485317803645216,0.8178465515167674,0.6294110318807581,0.35206479744005986
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,xgboost_regressor,800,200,0.8274776189163172,0.7940643505078838,0.6073793822392834,0.37341223231047704
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,catboost_regressor,800,200,0.8171406397746013,0.7771239950144234,0.5854483337377242,0.38225959327472236
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,graph_neural_network,800,200,0.8186596198984413,0.7794896144789756,0.5875609576759478,0.40682793108384924
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,mlp_regressor,800,200,0.6252470639156967,0.5805144072745575,0.4211074169808212,0.6809621640862368
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,ridge_regressor,800,200,0.6870630962596725,0.6519318348910949,0.46868106485419303,0.6005221441448632
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,decision_tree_regressor,800,200,0.5367144338621553,0.505599954596545,0.3578659129553748,0.7208495068269115
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,random_forest_regressor,800,200,0.659204615918411,0.5989971442316863,0.4296747052631021,0.6211459799906236
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,extra_trees_regressor,800,200,0.6513844332479107,0.5953007468563877,0.4226192913835766,0.6242799984809247
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,gradient_boosting_regressor,800,200,0.7130621107666502,0.6831899452443445,0.5052684254008752,0.5732782283357134
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,adaboost_regressor,800,200,0.6799693088994713,0.6402942215657169,0.4683637351916975,0.6022926430673445
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,svr_regressor,800,200,0.7287829222167029,0.6901356919357537,0.5067802998036306,0.5591529420490444
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,xgboost_regressor,800,200,0.7062967709778333,0.6548286463081816,0.4814816014641892,0.5766923869301324
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,catboost_regressor,800,200,0.7065535825488891,0.6718637276374031,0.4971043036259957,0.5786142490502582
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,graph_neural_network,800,200,0.7225870281161068,0.6789722418268722,0.49760826176024753,0.5805440206654139
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,mlp_regressor,800,200,0.6202144951476919,0.6183286319481511,0.4400764482176377,0.5811545835510292
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,ridge_regressor,800,200,0.5910580523036781,0.593805853349372,0.4107179097484693,0.570289843044331
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,decision_tree_regressor,800,200,0.4389592405334473,0.43220552195536754,0.29189202204235953,0.6575766041734795
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,random_forest_regressor,800,200,0.607976429876186,0.5911612693837708,0.41946514552524206,0.5563079375042626
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,extra_trees_regressor,800,200,0.6059041764102879,0.5830610122004207,0.4132314832475419,0.5574922567598667
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,gradient_boosting_regressor,800,200,0.632417027246792,0.6119571796543957,0.43716070295871345,0.5327765078042728
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,adaboost_regressor,800,200,0.5967374887131871,0.5862016334480317,0.4142586369629349,0.5482512934652366
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,svr_regressor,800,200,0.6716486336328932,0.6752891904471812,0.4945707216775326,0.5045272916277823
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,xgboost_regressor,800,200,0.6196451505367154,0.6119429292019435,0.4338427859399376,0.5342740474185471
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,catboost_regressor,800,200,0.6465688677791022,0.6362497009425001,0.45847580623084944,0.5213389422790737
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,graph_neural_network,800,200,0.5911962925478562,0.5902469903553909,0.40890813682913696,0.5587460263427868
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,mlp_regressor,800,200,0.7557327171183007,0.7463524685762758,0.5429418570602764,0.5644610285973599
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,ridge_regressor,800,200,0.7865552790153868,0.7779792829667553,0.5729936184932684,0.5064045854366014
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,decision_tree_regressor,800,200,0.6873307926635442,0.6714783749509277,0.48860448644881455,0.6127028264264618
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,random_forest_regressor,800,200,0.7689301924236748,0.7609403442140775,0.5588220520650014,0.5044291439994744
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,extra_trees_regressor,800,200,0.7609914853982966,0.7551329446735379,0.5529926133923808,0.513160789609662
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,gradient_boosting_regressor,800,200,0.7881162055305134,0.7792085646207582,0.576511383209505,0.4830577179240354
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,adaboost_regressor,800,200,0.7562632513665004,0.7514890914444067,0.5475581701015162,0.5147039285689491
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,svr_regressor,800,200,0.8343005860722988,0.8265820344876205,0.6244534909136427,0.4343892619049453
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,xgboost_regressor,800,200,0.8094697762979678,0.8016086414227421,0.599628122773345,0.4611506154299804
